0,1,2,3,4,5,6,7,8,9
1.3389124,1.0756817,0.24485597,-0.46645647,0.0050884015,-1.8073956,0.25866592,1.4287618,0.44601738,-0.5549576
1.3980911,1.14827,0.67630506,-0.2897825,1.0683972,-1.6173415,0.48264983,1.634468,0.4512171,0.9334072
1.4368749,1.2058065,0.5079875,-0.21666686,0.90199286,-1.6519152,0.2812264,1.4656855,0.4231498,0.8303792
1.4500405,1.2687719,0.80231476,-0.1881487,0.8470745,-1.6816838,0.027941942,1.5871273,0.4626895,0.82933134
1.4615597,1.326461,1.0009317,-0.11460813,1.0382524,-1.507273,0.021282371,1.7301027,0.8264227,0.6987269
1.4884121,1.3807913,0.83066887,-0.021385636,1.1610548,-1.6295608,0.18319948,1.8608862,0.81566894,0.8810532
1.5222567,1.4379025,0.4983471,-0.053370044,0.84619737,-1.7302009,0.2687189,1.6814404,0.39867464,0.5228658
1.5297794,1.48093,-0.07976317,-0.20292695,0.38834655,-1.9448451,0.01523274,1.4871253,-0.11214462,-0.06907573
1.5654815,1.5185032,-0.2274107,-0.2969116,0.40855867,-1.9886178,0.30687127,1.6021576,-0.5232037,0.037927266
1.5960361,1.5571747,-0.3718637,-0.4689621,-0.08532474,-1.9401072,0.2715358,1.4385774,-0.9148621,-0.5351406
1.6319522,1.5979861,-0.10900626,-0.5823405,-0.21724635,-1.8812915,0.33896855,1.2883564,-0.8980883,-0.5413866
1.6580782,1.6449554,0.38248742,-0.36105916,1.3018903,-1.5690372,0.24288939,1.4740995,-0.7954837,1.0412675
1.698132,1.6878654,0.9627856,-0.1522645,1.4700423,-1.4482564,0.3980759,1.6268631,-0.37659076,1.1306387
1.7353791,1.7152396,1.1890528,-0.045932487,1.2355541,-1.3918339,0.3831307,1.4539965,0.022619402,0.9651763
1.7484566,1.7286053,1.1049333,-0.07285068,0.8440641,-1.4125555,0.15153943,1.2960155,0.016794618,0.43657205
1.7384295,1.7375103,0.21169241,-0.18465325,0.48940605,-1.6620222,-0.07225529,1.0906385,-0.52102244,-0.32253894
1.7210469,1.7458191,-0.048903394,-0.3794456,-0.0150779355,-1.6679436,-0.14211667,0.84017354,-1.006226,-0.95210844
1.7945755,1.7892294,0.8424319,-0.008823061,1.7200257,-0.9795623,0.78744346,1.1753283,-0.3772575,1.0428692
1.8613793,1.8438622,0.72218156,0.19027618,1.4276875,-1.1211812,0.74191946,1.0002037,-0.34868464,1.0160939
1.9240514,1.8934236,0.34287846,0.16487864,0.94920665,-1.2450585,0.7273187,0.8599443,-0.67880857,0.54701465
2.0005333,1.9531444,0.6491531,0.22434527,1.2517422,-1.0667655,0.9002395,1.0140059,-0.30614787,1.0201482
2.032253,1.9831625,0.9224654,0.23096488,1.1093806,-0.9517818,0.4357393,1.1548263,0.07145939,1.0055157
2.0411952,2.0076773,0.7332154,0.12891698,0.79091966,-0.9256033,0.21334068,1.011642,0.04401095,0.7516657
2.0441613,2.0268717,0.9051104,-0.009600827,0.5977607,-0.96502256,0.16590752,0.8934707,0.074758425,0.6136657
2.0556915,2.0379512,0.8996888,-0.13097574,0.52263504,-1.015578,0.26588842,0.886844,0.384349,0.42908517
2.0813487,2.0447261,0.5002789,-0.1948136,0.5804287,-1.3780944,0.43257576,1.050998,-0.06566381,0.61204857
2.1413703,2.0667453,0.61851865,-0.10305061,0.94404083,-1.2980204,0.8364317,1.2356099,-0.027762651,1.1623687
2.1296904,2.0951538,0.64121324,-0.068621546,0.8526249,-1.2617763,0.044505205,1.3890359,-0.015542994,0.9459024
2.1099815,2.1149943,0.652226,-0.14385155,0.5724262,-1.3865343,-0.051660918,1.2502902,-0.007555937,0.6913079
2.0826812,2.1278443,0.36767757,-0.39618742,-0.07868817,-1.6244078,-0.15192495,1.0911577,0.039807167,0.0013982169
2.0430956,2.140806,0.6913507,-0.5489419,-0.099129826,-1.6121663,-0.30672863,1.2148794,0.17789708,-1.6954004
2.0131428,2.1360734,-0.3246713,-0.5722894,0.17998958,-2.238092,-0.21794927,1.3685884,-0.038647406,-1.0905696
2.013124,2.1364846,0.1583809,-0.42590362,0.8080639,-2.007485,0.1198727,1.5159357,-0.046640154,0.18342948
2.033102,2.1454682,0.8266553,-0.21753229,1.154882,-1.6814641,0.35989764,1.6633886,0.38159585,0.39588216
2.051754,2.1583416,0.5670721,-0.108145855,1.0001398,-1.718226,0.35384494,1.3612154,0.52880335,0.30853757
2.0881157,2.1882737,0.9015139,0.12691215,1.5365171,-1.5526327,0.5748805,1.5470706,0.58549166,1.0879703
2.1104982,2.2279806,1.2206389,0.2957271,1.6712084,-1.4674582,0.41246212,1.7088114,0.9759688,0.96598464
2.1194894,2.2247865,0.99429876,0.26440543,1.0726163,-1.0423527,0.26854804,1.345481,1.3982214,0.16918474
2.1326575,2.2200978,0.9002793,0.17313658,0.8356782,-1.0788836,0.33272788,1.1496869,0.98521364,0.090395495
2.1551478,2.21682,0.5287953,-0.02049076,0.41580716,-0.94926673,0.4705189,0.9646257,0.9507897,-0.22067581
2.196271,2.217594,0.5690209,0.013672386,0.94541126,-0.8890567,0.7204831,1.1004558,0.9196587,0.37893105
2.2293792,2.218949,0.59811985,0.028186025,0.8861884,-0.84299105,0.63833344,1.2303495,0.90699357,0.46519437
2.2638342,2.236085,1.0435157,0.19445695,1.2490357,-0.48562062,0.6632515,1.3731302,1.2173442,1.0737292
2.2782118,2.2523391,1.5161672,0.21841961,0.9808879,-0.43309727,0.41721445,1.2068782,1.5503452,0.9632358
2.2970824,2.27043,1.523259,0.22680555,0.9530272,-0.3923984,0.47951594,1.3592985,1.8368872,1.0332396
2.3091605,2.2935746,1.5579013,0.32183915,1.1369234,-0.32189253,0.38555455,1.5312876,1.8317152,1.1446521
2.306055,2.3014596,1.1373934,0.2499549,0.79200286,-0.48553962,0.18333706,1.233841,1.2310297,0.4753873
2.3144681,2.3088095,0.9783162,0.15611482,0.6872734,-0.7128139,0.32531077,1.3633657,0.90668994,0.4727072
2.3178587,2.3152995,0.7391657,-0.025672477,0.42101637,-0.8465588,0.25022814,1.2132688,0.49048144,0.111910954
2.3539746,2.3439274,0.7528808,0.030443516,0.8657436,-0.80959886,0.7062954,1.3463056,0.45145538,1.0267873
2.3667622,2.3687735,0.58578914,0.00018771183,0.7446839,-0.9101111,0.37119943,1.1870322,0.43176886,0.79709625
2.3664231,2.3822305,0.57126683,-0.15706697,0.41702726,-1.2375603,0.1789645,1.0438355,-0.11644257,0.27115944
2.365688,2.396099,0.9126481,-0.09396025,0.93799144,-0.9597965,0.16586065,1.1771706,0.31226444,1.0188997
2.3764,2.4064496,1.2936774,-0.006998437,1.0394367,-0.9579352,0.3373106,1.3097531,0.7385064,1.0095463
2.3839884,2.4177477,1.1113558,0.030213173,0.9737821,-1.1586927,0.30568022,1.4262434,0.7316816,0.8195845
2.4069088,2.43422,1.365963,0.31483573,1.497098,-0.81257725,0.53310513,1.6466169,0.8195266,1.0758574
2.425597,2.4410896,0.8462362,0.32848316,0.98650223,-1.0951718,0.4927976,1.5447454,0.5293301,0.62978315
2.4342854,2.448542,0.71194005,0.19793375,0.66508764,-1.0598695,0.37233794,1.4031196,0.15486968,0.3410726
2.452196,2.4585538,0.6963735,0.09612234,0.6520026,-1.0811213,0.5353228,1.5131142,-0.22281751,0.40366465
2.4404538,2.468823,0.27813706,-0.09489501,0.3954242,-1.235347,0.10636671,1.3742772,-0.2814805,0.10519203
2.4167254,2.4610968,0.10957588,-0.3975898,-0.08347537,-1.2516032,-0.06398174,1.2033625,-0.11088697,-0.4434982
2.3992443,2.4501746,0.018136661,-0.64662445,-0.26563898,-1.2862111,0.030661095,1.0713679,-0.09464659,-0.57996666
2.3748877,2.435371,0.37554383,-0.6906689,0.09179877,-0.9686012,-0.08298122,1.2278614,0.35092372,-0.31195328
2.3484247,2.4250648,0.1273988,-0.666545,0.22672647,-1.1218696,-0.12426434,1.3310695,0.32604688,-0.34424525
2.3213444,2.4128842,0.20496094,-0.64319074,0.2066102,-1.1006898,-0.13965502,1.432054,-0.059517648,-0.33953622
2.287975,2.404834,0.80030406,-0.3949177,0.9455594,-0.8606258,-0.24289322,1.5554053,0.35499796,0.7564822
2.2633765,2.3993437,0.4844612,-0.2714364,0.75960994,-1.1220503,-0.11354706,1.4180504,0.353083,0.53173274
2.2551196,2.3977635,0.50226605,-0.11553779,0.9638222,-0.8402956,0.13914438,1.6187094,0.45056403,0.2714995
2.2315183,2.3925278,0.10517048,-0.18794438,0.40641367,-0.7455078,-0.101059854,1.4519604,0.013321781,-0.26806366
2.2081392,2.3729784,-0.7371231,-0.3433064,0.010881523,-1.0406309,-0.10167457,1.2571738,-0.6190133,-0.5921039
2.20303,2.3574145,-0.337312,-0.39624918,0.19903477,-0.7287494,0.19558471,1.3713039,-0.29851314,-0.361409
2.2063255,2.349426,0.027031312,-0.37652197,0.45855334,-0.6053238,0.34127116,1.46108,0.050852533,-0.11459924
2.2043152,2.3352337,0.09077536,-0.31042328,0.6926591,-0.4643448,0.2569477,1.574117,0.43053833,0.13294671
2.1898868,2.3134189,0.062508255,-0.37741658,0.14381048,-0.27294084,0.050083246,1.4406794,0.046807937,-0.22345698
2.1903214,2.2992485,0.8398275,-0.23550497,0.98943895,0.009623619,0.30287787,1.5555183,0.49820718,0.5096293
2.1748173,2.2735674,1.0245502,-0.11631563,1.0605423,0.017648283,0.031069743,1.645408,0.8592535,0.4626816
2.1563942,2.2506664,0.65259004,-0.124406174,0.66825527,-0.30438682,-0.02100118,1.5487313,0.49066305,-0.0402048
2.1132927,2.222595,-0.057835523,-0.37566623,-0.35874623,-0.33669317,-0.45385408,1.4136274,0.094216175,-1.1847405
2.0749161,2.189677,-0.30205545,-0.64496773,-0.81334,-0.4156076,-0.39505666,1.2519915,0.0063465596,-2.1977458
1.9926767,2.1336496,-1.7252809,-1.4869419,-2.7094944,-0.30440643,-1.2008132,0.95549166,-0.6337426,-1.8150619
1.8909894,2.0764143,-1.8651236,-2.1757221,-2.5532699,0.017976113,-1.5828576,0.70669895,-1.1199361,-1.4789716
1.7929908,2.0255487,-1.9108206,-2.417415,-2.0174212,-0.31055647,-1.5547285,0.87818885,-1.6676438,-1.3186091
1.6840093,1.9666904,-1.8727813,-2.5492418,-1.9025347,-0.31134024,-1.7808238,0.72264475,-1.6445647,-1.5077796
1.583925,1.9068761,-1.803932,-2.5005846,-1.6749078,-0.25220987,-1.6710614,0.58340174,-1.197926,-1.5283891
1.4722309,1.8487575,-1.9074589,-2.322314,-1.481074,-0.50269204,-1.8847029,0.71665263,-1.5403914,-1.4309738
1.3688542,1.7877444,-1.7574278,-1.9573088,-1.1825517,-0.5186439,-1.7580931,0.82698494,-1.5096016,-1.1618062
1.2610601,1.7235433,-1.9739939,-1.7516907,-1.2572618,-0.70926684,-1.8605155,0.716462,-1.8428913,-1.4628173
1.1671041,1.6548202,-1.9403082,-1.5705148,-1.2193793,-0.91391873,-1.6584702,0.59883946,-1.8188119,-1.5844539
1.0683895,1.5862812,-2.44436,-1.5276233,-1.3171289,-1.0809046,-1.7706431,0.43214276,-2.1863883,-1.4679213
1.0243444,1.5243266,-2.4360003,-1.3544331,-1.152357,-1.0589652,-0.8317966,0.59112805,-2.4660134,-1.1845404
1.0057573,1.4654505,-2.150051,-1.0463146,-0.943732,-0.9623066,-0.35947165,0.7107236,-2.1362226,-0.9844589
0.9899868,1.40944,-1.7814661,-0.6655019,-0.7509111,-0.9160387,-0.30712426,0.8176248,-1.8163795,-0.72226155
1.0046636,1.3631519,-1.1253117,-0.08360314,-0.3387137,-0.48852342,0.28365895,0.9497034,-1.4176973,0.25720754
0.9944445,1.3081537,-0.78546256,-0.012279302,-0.73274314,-0.67894894,-0.20255081,0.8066821,-1.2725632,-0.5270638
0.9961471,1.2531371,-0.17495921,0.22632825,-0.44755092,-0.7925768,0.030702606,0.93529713,-0.7516861,0.33630595
0.99737483,1.2018273,-0.10041335,0.51159346,-0.1830739,-0.7560319,0.020638645,1.0440925,-0.31311604,0.85990864
1.030744,1.1645664,0.47155228,0.9743358,0.5270964,-0.4743117,0.6583963,1.1734363,0.15540507,1.2741425
1.0873578,1.1460762,0.7460059,1.4930153,1.298807,-0.36981735,1.1334993,1.3193117,0.1865459,1.5013701
1.1579256,1.1323197,0.7495598,1.7832018,1.524815,-0.29845005,1.4493889,1.461423,0.6385837,1.3254179
1.232861,1.1484619,0.7381406,2.0086865,1.4791983,-0.2713427,1.5573403,1.5623527,0.6465957,1.4829029
1.300087,1.1735762,1.0125993,2.079795,1.2357835,-0.2606609,1.4139668,1.6601876,0.61811405,1.5033853
1.3217106,1.1767545,0.30809614,1.5477308,0.14898895,0.18974468,0.5006765,1.4435833,0.4325501,0.28219283
1.2930915,1.1693729,0.046243936,0.75286144,-0.68092924,0.5350645,-0.5157969,1.1549848,0.22715834,-0.6863267
1.2932925,1.1642343,0.047141466,0.25833827,-0.59383553,0.67772734,0.064279385,1.307275,0.664995,-0.8190793
1.2875929,1.1619908,0.026528856,0.022849474,-0.42850852,0.7263073,-0.060824767,1.4401624,0.6936749,-0.59072614
1.2570922,1.1466442,-0.33045498,-0.35222387,-0.8755634,0.88528323,-0.57855177,1.2084464,0.19882718,-1.1983572
1.1951578,1.1311421,-0.8115596,-0.7170403,-1.1422367,0.590088,-1.2125001,0.9956352,-0.2615471,-1.5993723
1.1233991,1.1221358,-0.31919262,-0.7841648,-0.9050873,0.45584217,-1.4003282,1.1364806,-0.28143853,-1.3000301
1.0474895,1.1180035,-0.5969544,-0.82895917,-1.029993,0.25860798,-1.4898636,0.8643095,-0.76749754,-1.4437282
0.9796089,1.1203356,-0.4675702,-0.57748324,-0.62352926,0.5046277,-1.330221,1.021316,-0.69140816,-0.86320436
0.9168631,1.1216775,-0.7630755,-0.29300284,-0.4870886,0.18950266,-1.2375376,1.138448,-0.70656216,-0.6493501
0.87159264,1.1093963,-1.4437581,-0.35709015,-1.030912,0.049663007,-0.9292427,0.9888918,-1.0830724,-1.3571515
0.84668815,1.082482,-1.5484737,-0.48040232,-1.1775341,-0.027359378,-0.5308902,0.8301368,-1.4645991,-1.6525724
0.8232184,1.0708073,-1.6345215,-0.44921583,-1.0247139,0.07651431,-0.502598,0.960662,-1.4272277,-1.4748775
0.80048794,1.0566086,-1.4862156,-0.28952762,-0.80914724,0.23804012,-0.48743066,1.0641303,-1.1435671,-1.208348
0.7722714,1.0271546,-1.3264197,-0.47148848,-1.3007716,-0.15897891,-0.6139333,0.90060925,-1.0975716,-1.9231323
0.74701816,0.9833391,-1.0494378,-0.6575567,-1.3741419,-0.5126072,-0.563635,0.7327797,-0.9878009,-1.4692346
0.71525687,0.9311832,-1.097473,-0.69713646,-1.2474985,-0.5237624,-0.7009473,0.8626836,-1.3863995,-1.0219346
0.69017464,0.88026637,-1.1917807,-0.6224047,-1.1148286,-0.4986884,-0.563841,0.9803165,-1.4239874,-0.8835469
0.6629137,0.8322306,-0.54988295,-0.3273222,-0.7102836,-0.53440297,-0.60853237,1.0978087,-0.9949888,-0.19352837
0.6228145,0.7802171,-0.47775033,-0.20779236,-1.0114893,-0.5827836,-0.8845506,0.9706007,-0.9094021,-0.56309795
0.6081233,0.7499329,-0.5176799,-0.0007197013,-0.65241873,-0.5874534,-0.35790774,1.0907141,-0.5130783,-0.22659793
0.60809493,0.7373654,-0.27214968,0.25103465,-0.24778399,-0.47879925,-0.042490777,1.1987599,0.07268136,0.10916378
0.6169966,0.73002774,-0.32172647,0.6189694,0.5538886,-0.61140805,0.15018459,1.3262659,0.0318676,0.80126476
0.6268781,0.72352344,-0.27343416,0.952821,1.0319115,-0.61662424,0.16720791,1.4164871,-0.0047035464,1.1967906
0.65509665,0.72349197,0.13778092,1.0812185,0.7594035,-0.7897677,0.58281994,1.300414,0.41912568,1.0232527
0.6985601,0.7326344,0.555891,1.2266169,0.98533714,-0.70989245,0.9327348,1.4031711,0.889632,1.3625604
0.74518526,0.73999125,0.5549598,1.3323772,1.0379516,-0.76312,1.0022573,1.5267658,0.8872354,1.0885879
0.7790536,0.7442166,0.08861717,1.1927418,0.48038006,-0.78427184,0.70797294,1.3920662,0.4644728,0.6693283
0.7987241,0.7401518,0.8521688,1.0385017,0.42568392,-0.8826163,0.3762489,1.2553716,0.5142442,0.63583714
0.8171578,0.7289478,0.83585346,0.77046883,0.065359436,-0.91597587,0.35240012,1.1084005,0.5482285,0.2804752
0.8219468,0.7237969,0.5126984,0.46481603,-0.2756947,-1.1199636,0.042884476,0.9685905,0.5421402,-0.44106922
0.8181009,0.72176784,0.36811352,0.2223737,-0.39305344,-1.1480014,-0.1522826,0.8185933,0.07264298,-0.64217496
0.7869451,0.71053326,-0.46572065,-0.13685137,-1.0168586,-1.3717526,-0.7504514,0.65761375,-0.40195933,-1.3673869
0.7485676,0.69618565,-0.21806152,-0.34316224,-0.9368611,-1.2227697,-0.9019683,0.7865158,-0.42148626,-1.094647
0.71584606,0.69407856,-0.3607342,-0.41680512,-0.8496348,-1.3367274,-0.77820945,0.8856189,-0.45649758,-0.97096044
0.6632672,0.6898038,-0.9682421,-0.6165344,-1.455821,-1.4596245,-1.1927202,0.74151963,-0.873217,-1.5739644
0.58355755,0.67355007,-1.9542601,-1.0295998,-2.2245467,-1.3647614,-1.7559445,0.566341,-1.3577863,-1.4983839
0.52116203,0.65951824,-1.9720552,-1.1227107,-1.7727162,-1.3111502,-1.3949298,0.7023323,-1.276519,-1.2276386
0.47068033,0.6442657,-1.4540102,-0.9471548,-1.2532679,-1.0721383,-1.1350371,0.81938004,-1.2398549,-0.81801385
0.43148234,0.634044,-1.6328661,-0.7353582,-1.1162249,-1.1114475,-0.9022322,0.92104864,-1.5931742,-0.71788687
0.41673273,0.62912446,-1.1740638,-0.29144797,-0.47193784,-1.0179971,-0.37093547,1.0503844,-1.5912479,-0.055052023
0.4235109,0.63058406,-0.42437235,0.31191084,0.2212731,-0.80490774,0.10319564,1.2271285,-1.0423218,1.0977111
0.43921578,0.62255913,-0.5127235,0.6167538,0.046943706,-0.6981805,0.30561084,1.0264057,-1.1036958,0.9820847
0.4680705,0.6174553,-0.023591163,0.9911575,0.55268437,-0.5709311,0.59600306,1.1720514,-0.64736694,1.4113983
0.5083385,0.6210147,0.39116356,1.3850973,0.95902795,-0.24680929,0.845393,1.3344544,-0.18539186,1.4020783
0.5668089,0.6236345,0.52613425,1.6442547,1.0503886,-0.27612692,1.2662103,1.4438545,0.20786045,1.427106
0.6451896,0.62246424,0.83023983,1.679595,0.90721226,-0.21832018,1.7573256,1.303242,0.6399387,1.2295009
0.7390072,0.637907,1.079077,1.9397509,1.3512475,0.046777796,2.0883396,1.4536104,1.0620182,1.5675569
0.8126216,0.6493042,0.82568884,1.8605094,0.9546542,-0.026889108,1.5946118,1.3367859,0.73510355,1.308533
0.8976669,0.6722293,1.2785057,1.9045223,1.104783,0.34312627,1.8335788,1.4703696,1.1392263,1.4929662
0.96804804,0.70025027,1.9765135,1.8581092,0.97870266,0.104113676,1.4687268,1.5872858,1.5850943,1.368141
1.0277436,0.73389727,1.9612706,1.842024,0.97886133,0.25044158,1.2039092,1.7026463,1.5738333,1.3990597
1.0919224,0.7744443,1.8854085,1.7091353,0.8178028,-0.06826781,1.3084489,1.5655005,1.1878692,1.3867909
1.151078,0.81932837,1.8952498,1.6436943,0.8398077,0.094741404,1.1961005,1.6617928,1.4869744,1.4718895
1.1911443,0.86055106,1.6282432,1.4248455,0.64090276,-0.42406794,0.7972251,1.5551121,1.1667582,1.2706355
1.228564,0.9098046,1.4944526,1.2285931,0.5997522,-0.66989493,0.74852645,1.6345743,1.0928874,1.2336227
1.2608136,0.966621,1.3946275,0.90265775,0.40826058,-0.9563069,0.6577915,1.5621463,1.3870007,0.8833964
1.2687126,1.0188854,1.2059523,0.59899586,0.33547413,-1.3051665,0.15579554,1.4520339,0.99728113,0.6649636
1.2884226,1.0667279,1.0594231,0.38238576,0.35070562,-1.6253082,0.40830445,1.5292133,0.9230551,0.57450426
1.2881052,1.110038,0.724668,0.1044968,0.17433019,-1.6270458,-0.015665207,1.4147753,0.52360547,0.2543665
1.2878865,1.1458193,0.88050306,-0.07512867,0.20812549,-1.6863201,-0.02012935,1.5174341,0.07143504,0.16585512
1.2854785,1.1749604,0.56741494,-0.12749915,0.36348808,-2.1138573,-0.06951772,1.6102734,-0.0030589763,0.50747466
1.2734872,1.2013704,0.512228,-0.33391893,-0.016002037,-1.963176,-0.26889583,1.4939736,-0.0027749161,-0.7601538
1.2736396,1.2313551,0.6670993,-0.18224382,0.8142259,-1.6718514,-0.025200792,1.6350201,0.034662873,0.49936888
1.2722794,1.2508835,0.35477522,-0.20373175,0.5011113,-1.759236,-0.05983342,1.5250634,-0.013296558,-0.07408293
1.2778538,1.2725908,0.38041925,-0.100210026,0.9379744,-1.7767713,0.07706757,1.6220292,-0.038721967,0.6968469
1.2983737,1.2992886,0.5385859,0.03653166,1.3041178,-1.5881789,0.3837124,1.7319181,0.46030992,0.9799234
1.3062043,1.3071604,-0.12529339,-0.11670626,0.42790404,-1.8104429,0.11482334,1.5760508,-0.059786357,0.027985225
1.3189881,1.3235059,0.18943563,-0.13240418,0.8896861,-1.562531,0.21214694,1.6851829,0.35106283,0.5964137
1.3545631,1.3413457,0.44169632,0.07186013,1.582332,-1.3882529,0.69511485,1.8318961,0.4644878,1.183848
1.3873692,1.3578407,0.6784132,0.1646522,1.295071,-1.0899786,0.6422398,1.9655693,0.79722244,0.8626933
1.4101002,1.3680887,0.60826904,0.12853217,0.9227053,-1.1333945,0.4262089,1.6531457,0.34507686,0.7139769
1.4335184,1.3738027,0.27214313,-0.076421484,0.3711287,-1.2555009,0.44136217,1.5130441,-0.004125581,0.26344007
1.4413083,1.3776748,0.52394575,-0.16722494,0.53785795,-1.3400824,0.08932745,1.5984433,0.2918974,0.53660727
1.4440513,1.3781759,0.14648145,-0.42747933,-0.084946096,-1.3134587,-0.032978773,1.4710443,0.2682078,-0.034496788
1.4359124,1.376643,-0.010707193,-0.62874,-0.17836837,-1.1952143,-0.2834785,1.3589283,-0.06130697,-0.08075025
1.4145932,1.376044,0.089714594,-0.8511546,-0.53459936,-1.1947047,-0.57415164,1.2666556,-0.045007963,-0.9901332
1.4045274,1.3747262,-0.5108893,-1.0328817,-0.7612485,-1.9170529,-0.35775095,1.195147,-0.39351618,-1.6251756
1.3872849,1.3723087,-0.32895115,-1.1255473,-0.7916428,-2.0139036,-0.5322705,1.3099749,-0.72517943,-1.4563243
1.3555108,1.3741722,-0.59348124,-1.1298829,-0.7483479,-2.169938,-0.869397,1.3946941,-0.78743464,-1.2948332
1.3181834,1.3718758,-1.0585198,-1.1953031,-1.2235308,-2.277316,-1.0397787,1.2944072,-1.1660013,-1.7016834
0.6426961,0.43830395,0.03691573,0.5063298,0.4659478,-2.1875079,0.14805795,0.21200925,0.029453589,0.1484805
0.6237216,0.45437476,-0.22841166,0.2206998,-0.24098714,-2.2592976,-0.4160051,-0.27644527,-0.20401902,-0.5185044
0.57238275,0.48455724,-0.38500917,-0.23847987,-1.1006722,-2.2498906,-0.9888786,-0.5907958,-0.2602035,-1.076643
0.53964996,0.5043089,0.24917795,-0.04258924,0.20333762,-1.6442522,-0.6418559,-0.32604212,0.24509032,-0.39636198
0.5547741,0.53336287,0.022835832,0.31417283,0.81577456,-1.8677651,0.21025416,-0.09593315,0.22293939,0.007432483
0.53950703,0.5493645,-0.26432177,0.32048357,0.15828772,-2.101822,-0.3368322,-0.29341286,-0.20859659,-0.4707928
0.52077794,0.5501564,-0.5243552,0.17771932,-0.2604278,-2.3869784,-0.39849666,-0.5737644,-0.7156067,-0.7684165
0.4941227,0.558352,-0.74915034,0.1343713,-0.10402161,-2.5974298,-0.5360252,-0.3927815,-0.8783701,-0.6103691
0.4904298,0.56922907,-0.46388412,0.01995883,-0.41503802,-2.297383,-0.13979888,-0.58949065,-0.4131159,-0.7773145
0.5393269,0.5968098,-0.34685355,0.2042156,0.5068435,-2.1733751,0.8192288,-0.36799008,-0.41775435,-0.12039518
0.53922135,0.60328317,-0.26405457,0.2862699,0.37957555,-2.0341685,-0.09332816,-0.55694807,-0.018874098,-0.15010384
0.5679002,0.60784894,-0.44091868,0.3265181,0.3739713,-2.2208066,0.4218205,-0.35709575,-0.53226703,-0.12780418
0.6389811,0.61656314,0.28256965,0.5414444,1.0618279,-1.8162907,1.1904433,-0.10554727,0.021935264,0.44538316
0.6677194,0.6137076,0.8572741,0.62648857,0.9817961,-1.6606296,0.39073253,-0.289111,0.5271057,0.37202868
0.6673892,0.6213376,-0.044550095,0.5395727,0.5594888,-2.2415292,-0.12384453,-0.5111484,-0.18810265,0.17160499
0.7170819,0.6379196,1.1235979,0.8169519,1.4978464,-1.6575379,0.7490282,-0.22943884,0.7995936,0.9791897
0.80101687,0.66957057,2.0129323,1.1853279,1.7055691,-1.2832637,1.334866,0.040069915,1.5555232,1.2569945
0.8886721,0.6988844,1.674114,1.4301138,1.5340037,-1.580566,1.3771002,0.27245277,1.5024741,1.0043038
0.99385256,0.7491733,1.5387725,1.6068672,1.4256239,-1.5564061,1.7035141,0.48419118,1.4583809,1.1842607
1.0718274,0.8139094,2.082626,1.5738595,1.1706998,-1.5236489,1.2270293,0.2613631,1.4153597,1.1417373
1.1485498,0.85260946,2.4462054,1.4160237,0.94764656,-1.3171846,1.2152345,-0.039906867,2.1075773,1.1092955
1.2308745,0.9095163,2.4219255,1.2889818,0.9277515,-1.2243581,1.3154576,0.19341001,2.0997064,1.0645345
1.2890956,0.976834,2.4979699,1.0590125,0.766403,-1.2494936,0.8982068,-0.088758096,1.4957393,0.83883774
1.3393462,1.0181746,1.8715389,0.72830415,0.51275456,-1.5481448,0.76717365,-0.29923922,0.99077654,0.6063146
1.3982123,1.0489241,1.9215659,0.449741,0.44439965,-1.547557,0.9209259,-0.12125537,0.98462343,0.6207291
1.4026431,1.0783088,1.0711083,-0.012017273,0.00015559352,-1.6746563,0.011015067,-0.39519075,0.910378,-0.07750528
1.3854687,1.1143155,0.75281304,-0.32294425,-0.02656849,-1.8820367,-0.3366753,-0.16087721,0.34377053,-0.041286655
1.3937193,1.1647732,1.3225245,-0.16496679,0.61690223,-1.5745544,0.073923424,0.11470027,0.4277581,0.73064834
1.4020857,1.2239779,1.731929,0.030489229,0.80452126,-1.3512582,0.07830281,0.38802555,0.94794387,0.78582215
1.4263222,1.2769614,1.4941492,0.2535917,0.9750837,-1.4366853,0.33377978,0.76052296,1.0021873,0.33807853
1.4537739,1.3307824,1.1629617,0.351165,0.8992076,-1.5576891,0.38721946,1.0795715,1.0242928,0.38233647
1.4932127,1.393468,1.3209889,0.56324136,1.219805,-1.2649094,0.5763328,1.6472359,1.231318,0.8463169
1.5609179,1.458133,1.4863973,0.8882996,1.4893912,-1.205798,1.0330676,1.9565736,1.2852024,1.2738978
1.637094,1.5230577,1.5932982,1.0076396,1.2908431,-1.0011547,1.1854318,2.3188949,1.7651709,1.2424672
1.7094465,1.5904626,1.5837448,0.9557989,1.1338887,-0.8775551,1.1330899,2.0002072,1.208138,1.1886199
1.8406945,1.6602987,1.8715277,1.2532094,1.5978451,-0.43255362,2.1002717,2.277336,1.24253,1.6250021
1.9206799,1.6931374,0.7026675,0.8046089,0.53888386,-0.58332634,1.301653,1.9088084,1.1235965,1.0066489
1.974256,1.7255418,0.9793633,0.5202275,0.6040884,-0.39652875,0.86433715,2.160095,1.009363,1.1159222
2.0200522,1.7539438,1.0034875,0.29143935,0.56542075,-0.32389313,0.72786933,2.3976529,1.0540484,1.1548089
2.035779,1.7748731,1.0719287,-0.11916428,0.16373411,-0.1756435,0.24271558,2.1404765,1.0610008,0.93286663
