0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.5411462,-1.3502216,-0.585853,0.93876004,-0.41491953,-0.3087283,0.121641725,-0.8201474,-0.11860128,0.142955,-0.9703882,-0.31501457,1.2461203,0.0,0.0
-1.4734172,-1.4110031,0.00079509825,0.98563254,-0.05652915,-0.22486025,1.1635317,-0.6169271,0.29408032,0.63347507,0.8465364,-0.50913936,1.2319615,0.0,0.0
-1.3960367,-1.4356593,0.70128304,1.1833739,0.35839102,-0.11239348,1.3019218,-0.40648708,0.8119509,1.2150818,0.99393445,-0.046531085,1.072848,0.0,0.0
-1.3421749,-1.4567937,0.74223703,1.3729049,0.61143446,-0.055573605,0.8757764,-0.19325368,1.2307864,1.4071113,0.49944276,0.95960057,1.0779843,0.0,0.0
-1.2555033,-1.4731753,0.80056894,1.687504,1.2124966,-0.123819694,1.3988225,-0.0020642052,1.2050828,1.6898252,1.2624617,1.2410563,1.1192999,0.0,0.0
-1.1867164,-1.482472,1.5370913,1.8645898,1.3563035,-0.1412728,1.0822204,0.18228784,1.7070692,1.6316214,0.23455486,1.8338611,1.1109413,0.149406,0.701932
-1.1628177,-1.4773426,1.1622574,1.7471951,0.9604615,-0.35419688,0.3617446,-0.0006666128,1.2483301,1.0098695,-0.7947569,1.029039,0.90070844,0.0,0.0
-1.1300443,-1.4438977,0.96213204,1.6668248,0.99061257,-0.4990766,0.4927672,0.22152366,1.2573606,1.0626082,0.35061073,0.7232077,0.56831175,0.0,0.0
-1.0651053,-1.389308,0.9941487,1.5170468,0.845921,-0.49924338,1.0160818,0.015493752,0.8331868,0.98292893,-0.14526036,0.4175578,0.17461403,-0.243298,0.728375
-0.9899153,-1.3252536,1.0116433,1.5595751,1.1522217,-0.46494004,1.1616453,0.24184115,0.863653,1.5405071,1.0802726,0.33304304,0.22151543,0.0,0.0
-0.8798485,-1.264907,0.89567286,1.6255362,1.2166024,-0.5549988,1.7357935,0.46045288,0.8525,1.5657578,0.595907,0.5034933,0.17485341,0.142249,0.611912
-0.81353843,-1.1946839,0.4702534,1.3708508,0.7337991,-0.51061076,1.0197479,0.22323011,0.38137996,0.9083418,-1.108026,0.3515616,-0.17018998,0.0,0.0
-0.7367302,-1.114058,1.3512118,1.4042228,1.2350345,-0.45272237,1.1593359,0.4590348,0.82452846,1.5949211,1.396708,0.84280604,-0.07517987,-0.017498441,1.358162
-0.6544388,-1.0430181,1.3625422,1.482884,1.3508242,-0.47458103,1.2274154,0.6422334,1.2124571,1.6229715,0.6993254,1.2465274,-0.24555936,0.2893804,1.295066
-0.5816727,-0.9598027,1.8758156,1.5982761,1.4662576,-0.41793516,1.0539784,0.82423675,1.7254903,1.6750112,0.77863115,1.1007093,-0.25746474,0.414948,0.947718
-0.525101,-0.89439654,1.5512611,1.487633,1.1260192,-0.5060541,0.8088814,0.6275452,1.7181284,1.332657,-0.4524964,0.5980635,-0.2667101,0.120256,0.617137
-0.46001366,-0.84819216,1.2016451,1.2493552,0.8586792,-0.62777114,0.9452352,0.4702316,1.3469015,0.8753536,-0.4106497,0.935978,-0.33599305,0.23447078,1.513512
-0.41430756,-0.8074667,0.8871556,0.92815584,0.6054776,-0.8130672,0.6510892,0.31021085,0.9617104,0.48598686,-0.4840072,0.05464862,-0.2981175,0.20958431,1.311645
-0.32252237,-0.72600794,1.0127076,1.004964,1.1641464,-0.6213735,1.3256912,0.53371793,0.9929929,1.4326323,1.7880791,0.5584013,-0.4043884,0.0,0.0
-0.2512159,-0.64988565,0.99800795,1.0135704,1.0981442,-0.6342105,1.0003221,0.76263225,1.0314589,1.4820582,0.16140321,0.2703355,-0.4152697,0.0,0.0
-0.15131801,-0.5405886,1.6022191,1.2813123,1.557064,-0.10794872,1.3857034,1.048159,1.4681457,1.5081434,1.6943291,1.2889847,-0.42032743,0.107103,0.7312
-0.034030147,-0.44521394,1.3954233,1.2839419,1.2748224,-0.2943584,1.653052,0.84772146,1.451731,1.3527656,-0.35617262,1.3103776,-0.38000837,0.430589,1.0
0.037875503,-0.367798,1.2274232,1.0866337,0.97212136,-0.34238642,0.97041875,0.67101943,1.4582849,1.0769926,-0.5195444,1.2874548,-0.34728256,0.0,0.0
0.14387089,-0.26968366,1.3678199,1.2747083,1.4822434,-0.058704857,1.4141186,0.9020251,1.4644505,1.5192548,1.9643009,1.3768584,-0.088312246,0.121827,0.749242
0.22773013,-0.18796295,1.2375996,1.2643416,1.2278112,-0.14807265,1.0888808,0.7379931,1.431562,1.3838713,-0.13654967,1.2282126,-0.14500411,0.0,0.0
0.32008776,-0.11026119,1.6245513,1.1346861,1.0434996,-0.3100576,1.206694,0.57205087,1.5009646,1.3313196,-0.108003,0.3812103,-0.13338251,0.233984,0.79296
0.41773653,-0.025221776,1.3558905,0.91882735,0.8847644,-0.44833705,1.2810591,0.39632887,1.4686538,1.0156235,-0.18756759,0.46003026,-0.23255801,0.0,0.0
0.5268464,0.055663567,1.2298697,0.6931101,0.796327,-0.6010574,1.4408264,0.57253957,1.057827,0.9912814,-0.020042174,0.6966789,-0.22518496,0.312345,0.703497
0.62832665,0.15707012,1.3374931,0.7515031,1.1254504,-0.44388583,1.2841908,0.7672895,1.0743155,1.515932,1.3232825,0.40351033,-0.15556587,0.0,0.0
0.7183817,0.24194609,1.4077922,0.6489582,0.92405874,-0.37664965,1.1282283,0.5989024,1.060605,1.1803255,-0.27152717,0.33919778,-0.17118204,0.134773,0.704122
0.79502356,0.33514687,1.7357411,0.73644394,1.1428297,-0.14416668,0.92130184,0.78813374,1.4010819,1.5546184,1.0755804,0.89818853,-0.1241737,0.0,0.0
0.8887867,0.44667235,1.9720994,0.77019536,1.1361463,-0.040789485,1.143945,0.9365517,1.7075747,1.519166,0.2881917,1.1258999,-0.34633556,0.0,0.0
0.9930947,0.53998363,1.7548296,0.6852239,1.0050875,-0.48156542,1.2928522,0.7717553,1.6780561,1.393086,-0.08694027,1.0919936,-0.43414837,0.100413,0.56902
1.0578988,0.6307231,1.7852243,0.6388738,1.0298176,-0.28457192,0.76481396,0.9918648,1.6817502,1.1237032,0.41610813,0.66316366,-0.45287684,0.0,0.0
1.1213337,0.70912606,1.4399343,0.49072462,0.86840016,-0.79625756,0.7537519,0.80875236,1.2164246,1.0370878,-0.1667558,0.7129712,-0.45835522,0.144706,0.6252
1.1639619,0.78106755,1.1078844,0.1395272,0.5310261,-0.9300505,0.5046624,0.6049719,0.76215833,0.5533396,-0.832311,-0.177809,-0.39265364,0.0,0.0
1.1771002,0.84017193,0.69634795,-0.40661833,0.05259854,-1.0232904,0.14764255,0.40677318,0.71329623,-0.32310638,-1.2364905,-0.87420714,-0.21900015,0.419234,0.714382
1.1868154,0.9033288,-0.0046555577,-0.80640024,-0.06461583,-1.5008662,0.108001694,0.2523068,0.29808936,-0.7851711,-0.13945785,-0.8963753,-0.26327145,0.0,0.0
1.1629491,0.9444943,0.0893645,-1.0486047,-0.09143053,-1.5294944,-0.30044487,0.40338504,-0.05521142,-0.71436787,0.059384946,-1.0514557,-0.5279432,-0.31905,0.94929
1.166375,0.9938777,0.42444503,-1.0344871,0.23734906,-1.3218411,0.02813625,0.54557425,0.30133137,-0.18494783,0.7386654,-0.6506923,-0.49654627,0.202374,0.636767
1.0865592,0.99192697,-0.33448213,-1.4368032,-0.9027546,-1.1220478,-0.96329755,0.31880176,-0.15154438,-1.6776265,-1.9815851,-1.178792,-0.3064433,0.0,0.0
0.97989583,0.9845296,-0.54630405,-1.7967452,-1.2931095,-1.1717428,-1.2767774,0.10949914,-0.17636193,-1.3264562,-0.7351174,-0.95557964,-0.26894948,0.0,0.0
0.85494405,0.9729314,-1.2677908,-2.114305,-1.6757145,-1.3646812,-1.4913219,-0.11095119,-0.63442266,-1.3458039,-0.8120026,-1.2506764,-0.23195022,0.0,0.0
0.70413154,0.92712045,-1.3168626,-2.3298151,-1.65453,-1.3808138,-1.7713678,-0.3599408,-1.050035,-1.498317,-0.5692484,-1.5169123,-0.6803775,-0.218045,0.724141
0.56366754,0.8863435,-1.7418008,-2.3137972,-1.3602246,-1.6012467,-1.6485286,-0.1484628,-1.4687399,-0.99430096,0.22595152,-1.722108,-0.6675164,0.216359,0.726421
0.42790878,0.8374421,-2.0017986,-2.3300765,-1.436826,-1.4845718,-1.609573,-0.36436495,-1.3831608,-1.2812952,-0.7186814,-1.1652313,-0.6321827,0.145114,0.634532
0.31504002,0.785393,-2.0182023,-2.3052044,-1.3891721,-1.4370679,-1.368441,-0.56943554,-1.731495,-1.2988938,-0.43650854,-1.0327128,-0.6272679,0.0,0.0
0.2174884,0.73981905,-2.0080812,-2.0891876,-1.1044415,-1.5362295,-1.1858472,-0.3176805,-1.7214358,-1.0925481,0.4697095,-0.46763575,-0.5871797,0.31353343,1.608547
0.10532843,0.6689538,-2.0214643,-1.9395561,-1.11802,-1.4888309,-1.3500184,-0.554637,-1.7205476,-1.1614321,-0.50839674,-0.44030732,-0.8716874,0.30534,0.921123
-0.0028990875,0.61467093,-1.4620285,-1.571905,-0.74348754,-1.192793,-1.2805321,-0.3589399,-1.3223096,-0.7057746,0.9596576,-0.11421159,-0.69887656,0.16532263,1.501226
-0.006387627,0.57145286,-0.48154363,-0.8992947,-0.09431543,-0.6210744,-0.07343443,-0.061265707,-0.7872053,0.26211554,1.9592667,1.1141217,-0.35380268,0.0,0.0
-0.07138609,0.48130855,-1.0309571,-1.0043854,-0.98443836,-0.32960847,-0.8187701,-0.40689346,-0.9021079,-1.2833451,-2.9933057,-0.14118208,0.389894,0.5766274,1.285019
-0.103357725,0.39865386,-0.9233644,-0.9244926,-0.7613241,-0.14850044,-0.42395133,-0.15718149,-0.9497766,-1.0519508,0.4642014,-0.13938561,0.43301585,0.0,0.0
-0.14581764,0.29651377,-1.2655604,-0.99411213,-0.9977545,-0.2765843,-0.5576741,-0.41166863,-1.2605417,-1.2963549,-0.9741382,-0.3631398,0.41816017,0.20593,0.608646
-0.20850453,0.18903923,-1.0523043,-1.0745095,-1.1112406,-0.6560642,-0.80396074,-0.8674872,-1.3428758,-1.0940509,-0.56829506,-1.0430392,0.41239578,0.120321,0.707401
-0.22154106,0.110186346,-0.5865458,-0.8318722,-0.6168681,-0.38121158,-0.19228876,-0.6357145,-0.990171,-0.39534187,1.2455242,-1.3278677,0.6078793,0.0,0.0
-0.20391005,0.05965113,-0.24471347,-0.48034662,-0.2543086,-0.27379385,0.1951078,-0.3330285,-0.56549096,0.05473478,0.7630532,0.42346343,0.60826695,0.296383,0.740421
-0.22561337,-0.0035225805,-0.34617972,-0.41168636,-0.6433095,-0.20450836,-0.30064586,-0.620981,-0.58799565,-0.55037344,-1.0484302,-0.28912064,0.6639836,0.116845,0.635277
-0.2432946,-0.07236254,-0.46495387,-0.39030933,-0.74045235,-0.22678569,-0.25090262,-0.86344665,-0.60703933,-0.73658013,-0.3425893,0.007582505,0.6517374,0.0,0.0
-0.30533323,-0.16254218,-0.47689757,-0.47818407,-1.1790323,-0.439249,-0.79836243,-1.1286001,-0.9588423,-1.1699448,-0.77972966,-0.09315991,0.57973295,0.32329,0.603494
-0.41577816,-0.22251032,-0.3751972,-0.4692676,-1.0532312,-0.275158,-1.3434148,-0.8604832,-0.6078848,-1.1019346,0.09792111,-0.6148535,0.33935672,0.129282,0.619895
-0.43674755,-0.26803777,-0.41573566,-0.36055064,-0.77832305,-0.13172323,-0.2866079,-0.6204704,-0.6244369,-0.91498077,0.3121055,-0.81568307,0.33329052,0.0,0.0
-0.48678476,-0.31128186,-0.44952017,-0.37016886,-1.1057249,0.043529827,-0.6463721,-1.0300971,-0.71773905,-0.69453186,-0.66251177,-0.63662785,0.31436396,0.303084,0.717225
-0.5746921,-0.3800231,-1.0768633,-0.7786654,-2.0519447,0.105209105,-1.134684,-1.3812445,-1.0581224,-1.1674722,-2.46771,-1.6127895,0.76287,0.0,0.0
-0.68516153,-0.47139168,-1.7961253,-1.2253207,-2.062038,-0.27705532,-1.4270028,-1.7176117,-1.4815866,-1.3866448,-1.5030639,-1.928541,0.86080647,-0.115581,0.622682
-0.7916652,-0.5341893,-0.9844872,-1.1570976,-1.2718936,-0.30209094,-1.335557,-1.3894179,-1.0548689,-0.7515916,1.51463,-1.3139793,1.101856,0.33772004,1.57895
-0.8876679,-0.5751711,-0.78463715,-0.8078865,-0.73509336,-0.2811981,-1.1814778,-1.140897,-0.7250377,-0.2332329,1.2501549,-0.898902,1.2497753,0.028771868,2.230568
-0.9537864,-0.6216413,-0.5851612,-0.49914858,-0.6358642,-0.2430711,-0.83056164,-0.9169359,-0.4071495,-0.19430692,0.083484806,-0.56333965,1.2168049,0.0,0.0
-1.0198686,-0.66608363,-0.54111636,-0.30636692,-0.69208115,-0.19870801,-0.83233577,-1.0996301,0.03446053,-0.33811048,-0.34482193,0.4494883,1.2007791,0.0,0.0
-1.1118871,-0.74807245,-1.2054204,-0.45688602,-1.1963645,-0.44021627,-1.1683521,-1.3266264,-0.30361858,-1.1101489,-1.8183587,0.28598428,1.29218,0.0,0.0
-1.2037961,-0.85601944,-1.4230875,-0.47277382,-1.1096584,-0.6237755,-1.1616586,-1.1136605,-0.69704187,-1.0589343,0.10838386,-0.36167824,0.9070785,0.0,0.0
-1.316074,-0.9270301,-1.3350878,-0.50848216,-1.1424289,-0.79432875,-1.4056422,-1.3164504,-0.64086336,-1.2966425,-0.51160365,-1.1538987,0.30223212,0.311342,0.709173
-1.4163429,-1.0076263,-1.3136328,-0.50567925,-1.0931262,-0.7896435,-1.2756164,-1.4987724,-0.60363925,-1.4073138,-0.23396865,-1.2908813,0.2453726,0.0,0.0
-1.412922,-1.0538073,-0.69455856,-0.1615214,-0.4749445,-0.2363131,0.022779139,-1.1858602,-0.15954687,-0.16564164,1.6351154,-0.4050416,0.520967,0.0,0.0
-1.412137,-1.1133741,-0.9771622,-0.17531502,-0.93193895,-0.19664116,-0.013116457,-1.4178456,-0.19147559,-0.8522411,-1.5809497,-0.29791355,0.68405396,0.0,0.0
-1.4130247,-1.1715477,-0.7162892,0.10588034,-0.39297754,-0.16878162,-0.037739746,-1.1801271,-0.20724909,-0.030481344,1.4111502,0.31159648,0.7312852,0.0,0.0
-1.4329225,-1.234083,-0.5053679,0.3956736,-0.15455662,-0.09755234,-0.28938425,-0.9072702,0.34766212,0.5352061,0.45102182,0.7760733,0.6808451,0.0,0.0
-1.4534082,-1.2808862,0.008202877,0.6015813,-0.06898843,-0.38183248,-0.30565324,-0.73627937,0.5228269,0.5627884,0.03247703,0.90697724,0.6184854,0.0,0.0
-1.4686009,-1.3247709,0.36244166,0.70827055,-0.07032732,-0.44833645,-0.24785252,-0.9039668,1.0091064,0.45666882,-0.16299461,0.0544495,0.60991144,0.135438,0.730243
-1.4042681,-1.3399155,0.33752012,1.0058217,0.6589053,-0.48168653,0.81153655,-0.6661249,0.9644659,1.2970307,1.3073796,1.4741757,0.7463116,0.304935,0.736601
-1.3244629,-1.3464421,0.2265379,1.3004035,1.0949132,-0.5517374,1.0206418,-0.45841408,0.94370925,1.3489019,0.70686346,1.1272954,0.7878004,0.311437,0.919072
-1.2081282,-1.3440877,0.4336776,1.6135023,1.5943189,-0.45402786,1.5271508,-0.25551164,0.9352932,1.5186433,0.92184764,1.3568479,0.84986687,0.229386,0.745448
-1.1124551,-1.3462522,0.24228442,1.568407,1.0632434,-0.42271826,1.2563136,-0.48917142,0.51034504,1.0159868,-0.96182454,0.8553187,0.89135164,0.296106,0.579657
-1.0957532,-1.3353015,0.3210761,1.2098504,0.20691748,-0.31238076,0.18015006,-0.7778936,0.429843,0.25690776,-1.4750115,0.20291957,0.5600103,0.0,0.0
-0.94567114,-1.2546482,0.9213576,1.5872186,1.7896754,0.68936896,1.9854902,-0.332055,0.94619197,1.3907555,3.544966,1.2917875,1.3793576,0.053028,0.736245
-0.85143226,-1.2047594,0.84021616,1.6079891,1.219346,0.5982565,1.1982588,-0.5918039,0.85449415,1.0725737,-0.7425419,0.56814206,1.3255624,-0.28165856,1.301771
-0.7921876,-1.1838065,0.6782334,1.3878741,0.76326954,0.83554935,0.73512465,-0.8035034,0.80556804,0.71909595,-0.83980614,-0.2809361,1.2993305,0.0,0.0
-0.782329,-1.1896504,0.0524255,0.8573915,-0.03237442,0.64025235,0.09731807,-1.0474608,0.36730185,-0.4014872,-1.751595,-0.68563944,1.5633456,0.13437785,1.341926
-0.8210661,-1.2186164,-0.036309417,0.12774463,-0.8323869,0.42394555,-0.5328071,-1.2989292,-0.027839553,-1.4486226,-1.9661101,-0.95250106,1.850357,0.0,0.0
-0.8949683,-1.2238629,-0.30137917,-0.34397453,-0.8399519,0.55623037,-0.96410483,-1.6582258,-0.48645476,-0.83411384,-0.08653232,-2.4913464,1.6133775,-0.239293,0.748672
-0.9820934,-1.227722,-0.35272494,-0.5802906,-0.74242324,0.25740498,-1.1172969,-1.4245044,-0.86809266,-0.7612767,0.1851961,-2.0704627,1.605079,0.325617,0.682335
-1.0879159,-1.2220262,-0.31702217,-0.6531942,-0.669004,0.34513873,-1.3271787,-1.1781931,-0.53770274,-0.6857879,0.19610007,-1.6060694,1.5776681,0.062459547,1.340104
-1.2063628,-1.2341337,-0.5358721,-0.92332953,-1.2109904,0.2978035,-1.5149428,-1.3640627,-0.81260103,-1.2806593,-1.5265377,-1.504411,1.7602973,0.134509,0.742463
-1.1826255,-1.2124153,-0.05858359,-0.32747197,0.3205368,0.9658462,0.24417275,-1.0447301,-0.72667724,0.2676425,3.9787319,1.3167926,2.8065438,0.0,0.0
-1.2281224,-1.157091,-0.026373358,0.24101888,0.62019956,0.9823941,-0.59501946,-0.7938887,-0.6779793,0.6304867,0.84841263,1.7944858,2.6221914,0.111149326,1.26736
-1.2646656,-1.1268376,-0.24454439,0.5127693,0.39196175,0.7247262,-0.5011367,-0.9793039,-0.68019587,0.43954375,-0.43501663,1.4648501,2.5185196,0.2935085,1.244689
-1.2630208,-1.0948594,1.4559878e-05,0.76910293,0.5743235,1.0554235,-0.042747457,-0.73929244,-0.30332989,0.6648554,0.51917076,1.6282398,2.4952474,0.28852022,1.663535
-1.2245257,-1.0692694,0.18674158,0.8243261,0.3779034,0.8259697,0.42981258,-0.90024805,-0.21615908,0.4968426,-0.3824857,2.1995194,2.485202,0.0,0.0
-1.1184008,-1.032932,-0.36522618,0.9351713,0.58517903,-0.11167613,1.3581215,-0.68481934,-0.42972496,0.92920625,0.571952,0.5421385,2.4672048,0.0,0.0
-1.005966,-1.0115848,-0.16666447,0.9943343,0.63596976,0.06617657,1.4488267,-0.48402092,-0.016821014,1.0098876,0.16536471,0.2117556,2.3485081,0.0,0.0
-0.9263061,-1.0146852,-0.19964589,0.7936316,0.22857803,-0.28875086,1.0116234,-0.6314923,0.04554586,0.70225793,-0.97091854,-0.051576056,2.3674686,0.318638,0.715544
-0.8334625,-1.0205814,0.38064903,0.7565544,0.5429947,-0.53499883,1.1850543,-0.48930007,0.41640177,1.0417389,0.65786916,0.014635134,2.3158736,0.236796,0.941242
-0.69442457,-1.0085964,1.064626,0.7472388,0.6501626,-0.55158323,1.8557366,-0.32846197,0.8228125,1.1778115,0.26542366,0.3351761,2.2343824,0.10990816,1.368731
-0.68170154,-0.9892363,0.77364135,0.52939534,0.23712313,-1.1756035,0.12037575,-0.41569778,1.1735055,0.69854534,-0.87374616,-0.37580964,2.1261027,0.0,0.0
-0.7252103,-1.036424,0.37634742,0.13480191,-0.2258378,-1.1924981,-0.5796137,-0.59626883,1.21274,0.078586034,-1.1749127,-1.0174714,1.280512,0.316761,0.943678
-0.78165114,-1.0856724,0.10085799,-0.29939303,-0.5891954,-1.196627,-0.75104564,-0.819257,0.7518482,-0.40352488,-0.9380197,-1.0002254,1.3001145,0.134001,0.608691
-0.79431474,-1.0912073,0.87344205,-0.15281259,0.4528694,-0.6491333,-0.20262858,-0.5085701,1.2181271,0.25662684,2.174761,-0.2978083,1.6721364,0.0,0.0
-0.7936205,-1.0700226,0.12366081,-0.035985127,0.47116983,-1.6548415,-0.03646236,-0.3023777,1.153045,0.21422729,0.09077789,-0.38116455,1.4238827,0.0,0.0
-0.81294346,-1.0236926,-0.18960121,0.010046653,0.3438763,-1.9447051,-0.2863626,-0.48108855,0.720018,0.10163911,-0.1444503,-0.02378468,1.0709283,0.0,0.0
-0.8465785,-0.9816878,-0.16188136,-0.031190405,0.094185226,-1.6949993,-0.465251,-0.6714302,0.71621233,-0.16774887,-0.35093644,0.3887844,1.0804939,0.308038,0.71752
-0.8834256,-0.9587489,-0.6637293,-0.2732738,-0.61498404,-1.8762412,-0.51918995,-0.85228485,0.26420537,-1.0067507,-1.1177306,0.29448247,1.2075621,0.0,0.0
-0.9541055,-0.9469456,-0.7096862,-0.5231035,-1.0121531,-1.7878445,-0.9412738,-1.051776,0.26501924,-1.3848901,-0.59503454,-1.0203859,1.2355204,-0.222807,0.642188
-1.0169593,-0.9067942,-0.72903484,-0.54622835,-1.0059378,-1.8354038,-0.842512,-0.8689042,0.21025513,-0.9684437,0.56855184,-0.800101,1.0273293,0.306308,0.610073
-1.0584645,-0.9217952,-0.82448083,-0.55458915,-0.99200946,-1.7437027,-0.5889149,-1.0943983,0.2092357,-1.0764588,-0.129684,-0.7948833,-0.6327716,0.13776,0.60773
-1.0478622,-0.93841267,-0.29602084,-0.3841704,-0.39196292,-1.5642221,0.09198555,-0.8820089,0.6295846,-0.4710743,0.76325625,-0.26549417,-0.6641892,0.248743,0.567315
-1.0039603,-0.94399583,-0.42533755,-0.18913607,-0.12677394,-1.2721156,0.56008214,-0.58861196,0.736626,-0.21409644,0.32696724,0.46672457,-0.6656511,0.341797,0.616021
-1.035952,-0.9669673,-0.70705134,-0.18210721,-0.57266057,-1.1128435,-0.45651466,-0.8409169,0.29857084,-0.76902443,-0.6759049,0.42642742,-0.66041625,0.0,0.0
-1.1256582,-1.0134872,-0.94831556,-0.5580708,-1.6719843,-0.72837687,-1.2116826,-1.1523399,0.1228136,-1.3899626,-2.0606937,-0.8953676,-0.18935873,0.25446433,1.22826
-1.2270362,-1.0766321,-0.8221932,-0.87004465,-1.6448742,-0.66203153,-1.3680248,-1.6578336,-0.09283831,-1.2749553,-0.6238197,-1.1288401,-0.24052313,0.0,0.0
-1.3355626,-1.1509184,-0.7539778,-1.1306578,-1.6226422,-0.7148007,-1.4727342,-1.8975017,-0.0666515,-1.191537,-0.6814689,-1.7896402,-0.23912142,0.0,0.0
-1.4128871,-1.2103003,-1.783318,-1.2196289,-1.3395555,-1.3296258,-1.0917741,-2.1217508,-0.5781146,-0.97624415,0.00855858,-1.9202632,-0.2911068,0.274774,0.721513
-1.4471241,-1.2646908,-1.2789903,-1.0038254,-0.78607404,-1.0090438,-0.5181212,-1.831917,-0.5509259,-0.5181116,1.101045,-1.1096358,-0.18410411,-0.183008,0.629549
-1.5216241,-1.3363178,-1.4158978,-0.98356503,-1.0867294,-0.81281173,-1.0616351,-2.0643294,-0.557046,-0.97488946,-1.028405,-0.6031322,-0.13871686,0.0,0.0
-1.5941664,-1.3958031,-1.3626559,-0.91484505,-0.9826908,-1.0624554,-1.0447023,-2.2512863,-0.9152299,-0.9831844,-0.08603263,-0.34416267,-0.17896317,0.128314,0.646191
-1.6997561,-1.4457656,-1.2463868,-0.90234476,-1.0405562,-1.328733,-1.4759885,-2.4547732,-0.9042311,-1.1035317,-0.57765055,-0.29417408,-0.2662941,0.32035,0.740665
-1.8441837,-1.4993622,-1.3475604,-1.0499872,-1.2661622,-1.1378708,-1.9876171,-2.6981254,-0.9117004,-1.2203571,-1.3241527,-0.942692,-0.17310879,0.106271,0.644265
-1.9382448,-1.5666411,-1.0807045,-0.84271765,-0.75009364,-0.96263385,-1.3620623,-2.4396005,-0.88330334,-0.7676151,1.3098547,-0.8427565,-0.62082005,0.0,0.0
-1.9729661,-1.6329917,-1.0031378,-0.61491746,-0.62645924,-1.2111205,-0.61668605,-2.179614,-1.2788764,-0.7223702,0.15397704,-0.26959318,-0.6174867,0.0,0.0
-2.0304108,-1.7173572,-1.5370538,-0.68874496,-1.0436548,-0.97020376,-0.9585377,-2.511851,-1.6852027,-1.0980955,-1.6119095,-1.0188491,-0.38928738,-0.331137,0.779525
-2.0596414,-1.7902333,-1.4818354,-0.5829121,-0.78851014,-1.1836424,-0.560845,-2.21582,-2.1541336,-0.93485636,0.51130265,-0.5002501,-0.31050643,0.0,0.0
-2.0992548,-1.8520899,-1.4309967,-0.52396786,-0.81658256,-1.3976948,-0.70722336,-2.451406,-2.1188493,-1.142703,-0.4202854,-0.0537747,-0.3917174,0.103457,0.744316
-2.1264982,-1.8848538,-0.47265574,-0.14902091,-0.21980362,-1.2486053,-0.5134053,-2.151482,-1.6691093,-0.1711436,1.6736166,0.124901995,0.0051472415,0.0,0.0
-2.1228135,-1.9219468,-0.25392634,0.16489983,-0.101619296,-1.05897,-0.0802788,-1.9082638,-1.1816076,0.0047523924,0.2185153,0.15759607,-0.041508954,0.0,0.0
-2.1113565,-1.9536666,0.005542785,0.42733902,0.026135322,-1.1264544,0.032440037,-1.6936845,-1.1485306,0.13944678,0.23422892,1.1141189,-0.027014224,0.0,0.0
-2.0630364,-1.9826206,0.2882327,0.77126545,0.48474678,-0.9816427,0.5862311,-1.4666821,-0.7518566,0.7906442,0.9685568,1.3497393,0.01773564,0.0,0.0
-1.9845519,-2.0154152,-0.036141757,0.9782236,0.6318979,-1.3408514,1.0843246,-1.6919605,-0.8061224,1.1432539,0.009000981,1.5704745,-0.008750897,0.19364439,1.370595
-1.9252642,-2.032272,0.45880434,1.1694705,1.1389033,-1.4065832,0.78283995,-1.5058008,-0.43650913,1.436881,0.48325744,0.96189654,-0.0035914418,0.424924,1.0
-1.8600475,-2.0152273,0.6150449,1.3269994,1.4239737,-1.2214842,0.8798567,-1.2956727,-0.07453403,1.2571273,0.41831172,1.0618393,-0.47520977,0.0,0.0
-1.7630593,-1.9933932,0.7511775,1.3396502,1.2217045,-1.0155149,1.4176785,-1.5283372,0.31474245,0.89305425,-0.20727605,0.83443475,-0.529084,0.0,0.0
-1.6768974,-1.9628428,1.3722416,1.3050106,1.1589471,-1.2193084,1.2411385,-1.3318243,0.37973285,0.89836663,0.0475992,0.37411425,-0.60745233,-0.309711,1.0
-1.5601608,-1.921701,1.2813785,1.3883243,1.5496949,-1.3647993,1.730501,-1.0560964,0.39686978,1.4266618,0.8757057,0.8069376,-0.5330105,0.0,0.0
-1.4555415,-1.8808042,1.4912702,1.5741268,1.916613,-0.86575335,1.4952282,-0.77072626,0.85068834,1.320238,1.0581198,1.0980679,-0.5416242,0.0,0.0
-1.3448609,-1.8208708,2.5461793,1.7033145,1.8220698,-1.1147318,1.5808474,-0.5352009,1.4000503,1.5158726,0.45759907,1.1189302,-0.7270449,0.0,0.0
-1.2451413,-1.7629188,2.3132935,1.6640558,1.5042229,-1.2868568,1.4130188,-0.7572132,1.4604778,1.3951616,-0.19802037,1.1258782,-0.72476393,-0.128772,0.612162
-1.1514828,-1.6889851,2.6740372,1.6799588,1.5610821,-1.1598645,1.2981621,-0.5638457,1.8917549,1.5824541,0.66320777,1.4440529,-0.7981208,-0.053800605,1.168916
-1.0421225,-1.5908372,2.583357,1.7164286,1.5876465,-1.3183011,1.5235424,-0.31518465,1.8637764,1.400518,0.6105564,1.3061459,-1.2006097,0.0,0.0
-0.96790344,-1.52107,1.8139688,1.4717993,1.1056752,-1.5981375,1.0101547,-0.5355262,1.4181672,0.9373694,-0.8826158,0.31662366,-1.1423222,0.0,0.0
-0.89336646,-1.4481072,1.832209,1.3070672,1.1377716,-1.5532638,1.0080014,-0.30261186,1.3667722,1.0225893,0.42484695,0.2975597,-1.1335566,0.0,0.0
